121916 0.0100987
121917 0.00991047
121918 0.0100206
121920 0.010024
121924 0.0102751
121925 0.0100476
121927 0.0102805
121928 0.0100857
121929 0.0100116
121930 0.00993595
121932 0.00969023
121933 0.0100311
121936 0.0100944
121939 0.00978972
121940 0.0102093
121943 0.0102873
121944 0.0100323
121946 0.00995213
121948 0.0100383
121949 0.0100263
121950 0.00973953
121951 0.00992583
121952 0.00992546
121953 0.00987844
121962 0.00999771
121963 0.00997198
121965 0.00991861
121966 0.00998169
121968 0.0100982
121969 0.00991395
121970 0.00990657
121972 0.00981693
121973 0.0098492
121974 0.00995734
122079 0.00962472
122092 0.00955722
122093 0.00924629
122094 0.00946736
122097 0.0098023
122098 0.00972014
122099 0.00973994
122101 0.00955964
122102 0.00972711
122105 0.00960724
122108 0.0102912
122109 0.0100668
122111 0.00994734
122112 0.00988807
122114 0.00973188
122116 0.00992065
122117 0.0100349
122118 0.00992845
122123 0.00992499
122124 0.00982809
122125 0.00977855
122126 0.00985335
122127 0.00986679
122129 0.00995228
122132 0.00992078
122133 0.00980533
122134 0.00982918
122136 0.00990008
122137 0.00987463
122138 0.0100873
122139 0.00998638
122141 0.00984331
122142 0.00994023
122143 0.00997473
122146 0.00998203
122147 0.00998553
122263 0.0102533
122274 0.01005
122275 0.01007
122276 0.0100981
122277 0.0100757
122278 0.0100169
122279 0.0100522
122280 0.0100394
122281 0.00989243
122283 0.00993981
122285 0.00988197
122286 0.00992125
122287 0.0100886
122288 0.00994801
122289 0.0100287
122291 0.0102445
122292 0.00987553
122293 0.00982131
122296 0.0100024
122297 0.0100744
122298 0.00999945
122300 0.00984921
122301 0.0100137
122305 0.0100673
122306 0.0099571
122307 0.0099132
122309 0.0100227
122310 0.0100166
122312 0.00992121
122313 0.0100206
122314 0.0101773
122315 0.0099607
122317 0.00990523
122319 0.00993693
122321 0.00997429
122322 0.00996492
122323 0.0098805
122437 0.0104818
122439 0.0103789
122440 0.0104727
122443 0.0103701
122445 0.0102874
122447 0.0103245
122448 0.0102888
122450 0.0101248
122452 0.0102285
122453 0.0103172
122454 0.0102668
122455 0.0102384
122461 0.0101355
122462 0.0105464
122464 0.0104086
122465 0.0102295
122466 0.0100466
122467 0.0102757
122468 0.0102861
122469 0.0101657
122471 0.0102
122472 0.0102878
122473 0.0101569
122480 0.0101501
122576 0.0101172
122577 0.0100031
122579 0.00996492
122608 0.0103472
122610 0.0103923
122613 0.0101977
122614 0.0102559
122615 0.0102513
122616 0.0103088
122618 0.0102846
122619 0.0101504
122620 0.0102897
122623 0.0100729
122625 0.0102407
122626 0.0102071
122628 0.0104354
122629 0.010131
122630 0.0101695
122631 0.0100881
122632 0.0101603
122634 0.0100525
122640 0.0100625
122641 0.0101372
122642 0.0101312
122643 0.0102966
122646 0.0102791
122647 0.0101741
122648 0.0101806
122649 0.0102056
122650 0.0102545
122652 0.0101722
122653 0.0103318
122654 0.01005
122657 0.0103689
122658 0.0102185
122661 0.0101548
122665 0.0101554
122667 0.0101265
122672 0.0103355
122673 0.0100938
122812 0.0101746
122813 0.0102575
122815 0.0101787
122816 0.0102242
122819 0.01002
122820 0.0100912
122821 0.00995329
122823 0.0101292
122824 0.0101556
122825 0.0101324
122826 0.0102701
122827 0.0101728
122829 0.0103031
122830 0.0101044
122831 0.0101518
122832 0.0103744
122833 0.0103669
122835 0.0100954
122838 0.0101291
122841 0.0101599
122842 0.0100589
122843 0.010043
122844 0.0101752
122845 0.010231
122846 0.0101287
122847 0.0102073
122853 0.0101002
122855 0.010199
122856 0.0102648
122858 0.0100799
122859 0.0102653
122860 0.0101608
123020 0.0102636
123021 0.00995787
123022 0.0102122
123023 0.0101637
123024 0.0101864
123025 0.0102967
123026 0.0103715
123027 0.0102171
123028 0.0101758
123029 0.0102367
123034 0.010033
123035 0.0104259
123036 0.0102744
123038 0.0102313
123039 0.0103419
123040 0.0100977
123041 0.0102768
123042 0.010162
123043 0.0100755
123044 0.00992142
123048 0.0101788
123049 0.0100719
123050 0.0101847
123051 0.0100374
123052 0.0101426
123054 0.0101038
123055 0.0101234
123056 0.0102863
123058 0.0101249
123059 0.0100918
123060 0.0101477
123062 0.010068
123063 0.0101809
123065 0.0100621
123193 0.010363
123196 0.01063
123197 0.0107339
123198 0.0106515
123200 0.0104735
123201 0.0106178
123202 0.0104751
123610 0.0134775
123611 0.0133713
123612 0.0134702
123615 0.0134591
123616 0.013438
123617 0.0135256
123618 0.0133227
123619 0.013457
123620 0.0134511
123621 0.013433
123623 0.0133246
123624 0.0134826
123631 0.0133754
123632 0.0134117
123633 0.013562
123635 0.0134294
123636 0.0133325
123637 0.0133739
123638 0.0132671
123639 0.0133926
123640 0.0133789
123641 0.0133527
123643 0.013322
123644 0.0133857
123645 0.0134266
123646 0.0132804
123647 0.0134871
123648 0.0133955
123650 0.0133208
123651 0.0134739
123652 0.0134248
123653 0.0134568
123654 0.0133872
123656 0.0134426
123658 0.0134065
123659 0.0133749
123821 0.0132543
123822 0.0132459
123823 0.0132721
123826 0.0131627
123829 0.013326
123830 0.0132003
123831 0.0134271
123833 0.0133812
123836 0.0132752
123837 0.013317
123839 0.0133739
123840 0.0133565
123841 0.0133541
123842 0.0133728
123843 0.0133164
123844 0.0133368
123845 0.0133909
123847 0.0133347
123849 0.0136659
123850 0.0132344
123851 0.0133758
123852 0.0133167
123853 0.0132852
123858 0.0134086
123859 0.0133161
123860 0.0133449
123862 0.0133702
123863 0.0133343
123864 0.0133001
123865 0.0132472
123866 0.0134689
123867 0.0133161
123868 0.0133955
123869 0.0134625
123871 0.01336
123872 0.0134558
123873 0.0133779
123963 0.0133124
123964 0.0133166
123965 0.0132955
123966 0.0131618
123969 0.0132722
123970 0.0131704
123971 0.0134521
123972 0.0133075
123973 0.0132962
123974 0.0157217
123976 0.0159785
123977 0.0158981
123979 0.0157676
123980 0.015862
123981 0.015765
123982 0.0159271
123984 0.0159687
123985 0.0159774
123986 0.01603
123987 0.0160047
123991 0.0133079
123992 0.0134108
123993 0.0134257
123994 0.0132181
123995 0.0133889
123996 0.0133265
123997 0.0133374
123998 0.0135569
124001 0.013302
124007 0.0132908
124008 0.0134551
124010 0.0132644
124011 0.0133722
124012 0.0133776
124013 0.0133171
124014 0.0132788
124016 0.0133018
124017 0.0133078
124019 0.0134596
124092 0.0130667
124142 0.0133051
124144 0.0132598
124146 0.0132586
124149 0.0132646
124150 0.0133474
124152 0.0133708
124153 0.0133121
124154 0.0133109
124155 0.0133871
124156 0.0131898
124159 0.0133457
124162 0.0133335
124165 0.0132913
124166 0.0133512
124167 0.0134852
124170 0.0134583
124171 0.0132924
124172 0.0133352
124173 0.0134048
124174 0.0132846
124175 0.0134054
124176 0.0134904
124177 0.0133845
124178 0.0134207
124179 0.0133992
124181 0.0133762
124185 0.0134683
124186 0.0133845
124188 0.0135732
124190 0.0134291
124192 0.0133644
124193 0.0134281
124194 0.0134099
124328 0.0133714
124329 0.0133543
124333 0.0135578
124334 0.0134231
124335 0.0132502
124336 0.0133261
124337 0.0133191
124338 0.0134062
124339 0.0133697
124341 0.0134149
