121339 5.66934
121340 5.83297
121343 5.9134
121344 5.70278
121346 5.87297
121347 5.7304
121348 6.53664
121349 5.80764
121361 5.84356
121362 5.77796
121365 5.91063
121369 5.80175
121370 5.8036
121373 5.8945
121374 5.86969
121375 5.85796
121378 5.78831
121379 5.96465
121381 5.9194
121382 5.91308
121384 5.83783
121385 5.9179
121387 5.87336
121390 5.76071
121391 5.85216
121394 5.82181
121395 5.81581
121396 5.72875
121397 5.73541
121398 5.84577
121399 5.74129
121400 5.8937
121401 5.82542
121402 5.85902
121406 5.92253
121407 5.8398
121408 5.81512
121409 5.81368
121414 6.78076
121416 5.89729
121418 5.85758
121419 5.8141
121420 5.87912
121421 5.92519
121422 5.80644
121424 5.78963
121425 5.90416
121426 5.93902
121427 5.83342
121428 5.77759
121429 5.89242
121430 5.99287
121432 5.82826
121433 5.90418
121434 5.9615
121435 5.86628
121436 6.01543
121437 5.94669
121441 6.03118
121442 6.03208
121446 5.96042
121448 5.94841
121449 5.92974
121454 5.88283
121456 5.96102
121458 5.92968
121459 5.85887
121474 5.90041
121476 6.02105
121477 6.01432
121479 6.02219
121480 5.92505
121519 5.76774
121523 5.90226
121525 6.02357
121526 5.82312
121527 5.88417
121528 5.82086
121529 5.79916
121530 5.85411
121531 5.99919
121534 5.91167
121535 5.8712
121536 5.83824
121539 5.90724
121540 5.90357
121542 5.81051
121543 6.04537
121544 5.93906
121545 5.90924
121547 5.86919
121548 5.95277
121549 5.89235
121550 5.84964
121551 6.01173
121552 5.92386
121553 6.02048
121554 5.96627
121555 5.93885
121556 5.96331
121557 5.99405
121558 5.93242
121559 6.04307
121560 6.08617
121561 6.01401
121563 6.0233
121565 6.08833
121567 6.00825
121568 6.00538
121569 6.03706
121574 6.12856
121576 5.61486
121579 5.93396
121580 5.72941
121581 5.65654
121582 5.82334
121585 5.62307
121588 5.7426
121590 5.62819
121592 5.65855
121593 5.51017
121595 5.63489
121608 5.57352
121609 5.68025
121623 5.67947
121624 5.71059
121626 5.95458
121628 5.97619
121631 5.99983
121633 6.05268
121636 5.96199
121637 5.96134
121638 5.90782
121639 6.12208
121640 5.9489
121641 5.89938
121649 6.03607
121650 5.92359
121651 5.96015
121652 5.86593
121653 5.90456
121656 5.90407
121678 6.00678
121681 5.99996
121683 5.95242
121684 5.93268
121687 5.98983
121688 6.01134
121689 5.98544
121694 6.01038
121698 5.89638
121704 6.04737
121705 6.07319
121706 6.08316
121707 5.96173
121708 5.97892
121710 6.0897
121711 6.07493
121713 5.99859
121714 6.00857
121715 6.09547
121716 5.94075
121718 6.00467
121721 6.01682
121722 6.05269
121723 5.98687
121724 6.00827
121725 6.08395
121727 6.09477
121728 5.96941
121729 5.9656
121732 5.98236
121734 6.06638
121748 6.0224
121750 5.97769
121751 6.06781
121752 5.90133
121753 6.01661
121754 6.00642
121756 6.11736
121758 6.1491
121760 6.05731
121764 5.97466
121765 6.10269
121766 5.99906
121767 6.05694
121768 6.00138
121769 5.62057
121771 5.57669
121772 5.59438
121774 5.76895
121778 5.59499
121779 5.64411
121780 5.66577
121781 5.64855
121783 5.97231
121784 6.09627
121785 5.90459
121787 5.98894
121788 5.94573
121789 5.96699
121790 5.94268
121792 5.82652
121794 5.88684
121795 5.91719
121799 5.8529
121800 5.88264
121801 5.8843
121802 5.90628
121803 5.88738
